,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
7824,1607893603709:bd0e494b-edd8-4dc1-9787-29a4f015f483,1607893603709:4beb6615-2cf1-4d50-b9fa-bd69cc7a9d71,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7826,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:60fe7cd9-5d06-4ca7-8996-79d1de169c60,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7827,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:60fe7cd9-5d06-4ca7-8996-79d1de169c60,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7828,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:60fe7cd9-5d06-4ca7-8996-79d1de169c60,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7829,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:60fe7cd9-5d06-4ca7-8996-79d1de169c60,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7830,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:60fe7cd9-5d06-4ca7-8996-79d1de169c60,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7832,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:2055d476-fa67-4f1e-ab58-193aee051c1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7833,1607893603709:a46d6c21-7928-46bb-b004-723af227644b,1607893603709:2055d476-fa67-4f1e-ab58-193aee051c1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7835,1607893603709:4284a224-c149-4570-898c-2d4f4b00306a,1607893603709:3c02ac21-60f4-40c7-8791-78e34af0ba1d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7836,1607893603709:4284a224-c149-4570-898c-2d4f4b00306a,1607893603709:3c02ac21-60f4-40c7-8791-78e34af0ba1d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7838,1607893603708:923bfbfd-a99e-4fc2-8445-a2ff6631d638,1607893603708:c81b77d9-2d99-4f11-80b7-4245446a2ec3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7839,1607893603708:923bfbfd-a99e-4fc2-8445-a2ff6631d638,1607893603708:c81b77d9-2d99-4f11-80b7-4245446a2ec3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7841,1607893603708:923bfbfd-a99e-4fc2-8445-a2ff6631d638,1607893603708:40abaf27-3e80-47ab-8913-24b55d296966,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7842,1607893603708:923bfbfd-a99e-4fc2-8445-a2ff6631d638,1607893603708:40abaf27-3e80-47ab-8913-24b55d296966,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7844,1607893603706:f56624bb-4b39-4ee2-82b0-030045a43c4e,1607893603706:9ae91180-fcd0-4385-9eac-7485fd478bfc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7846,1607893603706:f56624bb-4b39-4ee2-82b0-030045a43c4e,1607893603706:7ce9672e-1524-415b-a407-8b5cd83bfd96,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7847,1607893603706:f56624bb-4b39-4ee2-82b0-030045a43c4e,1607893603706:7ce9672e-1524-415b-a407-8b5cd83bfd96,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7849,1607893603706:911df096-6ffb-4cf0-899e-d08854a66000,1607893603706:72d07f23-c568-4f0c-996c-435885f9c7d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7850,1607893603706:911df096-6ffb-4cf0-899e-d08854a66000,1607893603706:72d07f23-c568-4f0c-996c-435885f9c7d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7852,1607893603706:54be11bd-35a4-4e60-87a8-df08e6a0ef98,1607893603706:81f4ef0f-3882-4199-b562-cc872144d65c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7853,1607893603706:54be11bd-35a4-4e60-87a8-df08e6a0ef98,1607893603706:81f4ef0f-3882-4199-b562-cc872144d65c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7855,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:e12e9482-88ae-4b9d-9d64-258feb78d282,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7856,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:e12e9482-88ae-4b9d-9d64-258feb78d282,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7857,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:e12e9482-88ae-4b9d-9d64-258feb78d282,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7858,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:e12e9482-88ae-4b9d-9d64-258feb78d282,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7859,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:e12e9482-88ae-4b9d-9d64-258feb78d282,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7861,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:6df40033-c574-43fb-a970-75261cbadc72,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7862,1607893603706:17b5f44b-45e5-4616-9d4b-b74de2f6bb81,1607893603706:6df40033-c574-43fb-a970-75261cbadc72,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7864,1607893603705:e1b3086c-9a1a-4755-a867-534d04c9d86d,1607893603705:bf430998-5a11-41d3-a7fa-6ced60d9a777,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7865,1607893603705:e1b3086c-9a1a-4755-a867-534d04c9d86d,1607893603705:bf430998-5a11-41d3-a7fa-6ced60d9a777,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7868,1607893603705:e1b3086c-9a1a-4755-a867-534d04c9d86d,1607893603705:3ed63fa8-cdcb-4374-b15a-4f86e534bb95,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7870,1607893603705:9e1f479e-545b-481d-90a9-5e2e2fe143ba,1607893603705:caf00c84-5950-486a-861b-14db377291ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7871,1607893603705:9e1f479e-545b-481d-90a9-5e2e2fe143ba,1607893603705:caf00c84-5950-486a-861b-14db377291ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7873,1607893603705:8cf81a96-2cf2-42bf-8706-21fc6c16554e,1607893603705:5a9ff88d-2ea2-408a-b93b-a2240d442b8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7874,1607893603705:8cf81a96-2cf2-42bf-8706-21fc6c16554e,1607893603705:5a9ff88d-2ea2-408a-b93b-a2240d442b8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7876,1607893603705:7c5f2981-e44e-4270-a4bd-16e470c0c4fa,1607893603705:c36f581c-2922-446b-b9a6-eb3f0c7a42db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7877,1607893603705:7c5f2981-e44e-4270-a4bd-16e470c0c4fa,1607893603705:c36f581c-2922-446b-b9a6-eb3f0c7a42db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7879,1607893603705:242c7f39-8088-4c9c-9f28-fbb353ec211e,1607893603705:a117dfc2-aeb0-45dc-840e-f9f1ec5187f2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7880,1607893603705:242c7f39-8088-4c9c-9f28-fbb353ec211e,1607893603705:a117dfc2-aeb0-45dc-840e-f9f1ec5187f2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7882,1607893603704:f4681306-a029-4aec-8059-c78b700ce703,1607893603704:3c2ea9b0-d6d7-4416-9f93-e0963cd87f71,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7883,1607893603704:f4681306-a029-4aec-8059-c78b700ce703,1607893603704:3c2ea9b0-d6d7-4416-9f93-e0963cd87f71,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7885,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:ec41c84d-41f0-4178-9c90-5e53e1765d99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7886,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:ec41c84d-41f0-4178-9c90-5e53e1765d99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7887,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:ec41c84d-41f0-4178-9c90-5e53e1765d99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7888,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:ec41c84d-41f0-4178-9c90-5e53e1765d99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7889,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:ec41c84d-41f0-4178-9c90-5e53e1765d99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7891,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:4c921522-2265-4cd2-b42d-0a849da1199b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7892,1607893603704:c89c6dda-a819-43e7-8b6b-ef7689d8fe56,1607893603704:4c921522-2265-4cd2-b42d-0a849da1199b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7894,1607893603704:9f983c4b-a8ee-4b61-b3da-1e53b36ee7cb,1607893603704:0731c193-3f5d-4d93-9b9d-ea4d00775cfd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7895,1607893603704:9f983c4b-a8ee-4b61-b3da-1e53b36ee7cb,1607893603704:0731c193-3f5d-4d93-9b9d-ea4d00775cfd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7897,1607893603704:3795eaba-4bc9-4e97-aebd-b009dd41051f,1607893603704:00692390-7fa1-4a02-9901-dc123845267f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7898,1607893603704:3795eaba-4bc9-4e97-aebd-b009dd41051f,1607893603704:00692390-7fa1-4a02-9901-dc123845267f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7900,1607893603703:e01a17a7-bed3-405f-b9b5-fd11a6b25aae,1607893603703:f5ec4259-790f-45c4-945d-74312e7379f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7901,1607893603703:e01a17a7-bed3-405f-b9b5-fd11a6b25aae,1607893603703:f5ec4259-790f-45c4-945d-74312e7379f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7903,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:8e91a194-0580-4e4f-a19d-e56451fa2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7904,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:8e91a194-0580-4e4f-a19d-e56451fa2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7905,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:8e91a194-0580-4e4f-a19d-e56451fa2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7906,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:8e91a194-0580-4e4f-a19d-e56451fa2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7907,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:8e91a194-0580-4e4f-a19d-e56451fa2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7909,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:575b665e-3b93-4b2a-a034-5794bf800c1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7910,1607893603703:b6778b6b-9567-40d4-9380-c53f14fe5617,1607893603703:575b665e-3b93-4b2a-a034-5794bf800c1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7912,1607893603703:7f016c56-8639-45e9-92ff-288d96e611b0,1607893603703:54b03753-a17d-4fc0-8047-b917676eb08d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7914,1607893603703:7f016c56-8639-45e9-92ff-288d96e611b0,1607893603703:2965efaa-d2a6-4f66-b6b5-1b129d557211,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7915,1607893603703:7f016c56-8639-45e9-92ff-288d96e611b0,1607893603703:2965efaa-d2a6-4f66-b6b5-1b129d557211,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7917,1607893603702:ec986e37-2853-4e82-a62b-0e0e24d442ff,1607893603702:78eaccaf-12b3-41f7-849a-2c10e7a6a127,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7918,1607893603702:ec986e37-2853-4e82-a62b-0e0e24d442ff,1607893603702:78eaccaf-12b3-41f7-849a-2c10e7a6a127,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7919,1607893603702:ec986e37-2853-4e82-a62b-0e0e24d442ff,1607893603702:78eaccaf-12b3-41f7-849a-2c10e7a6a127,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7921,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:e03732e3-9c6c-4d66-b72a-31d18d187881,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7922,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:e03732e3-9c6c-4d66-b72a-31d18d187881,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7923,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:e03732e3-9c6c-4d66-b72a-31d18d187881,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7924,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:e03732e3-9c6c-4d66-b72a-31d18d187881,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7925,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:e03732e3-9c6c-4d66-b72a-31d18d187881,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7927,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:6e6e5db7-fe60-4c4b-8e56-7dccb36f11ea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7928,1607893603702:dfa05546-b5c0-4cb1-803c-ad3113b4b3e9,1607893603702:6e6e5db7-fe60-4c4b-8e56-7dccb36f11ea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7930,1607893603702:c90ff6b2-4d6a-47d4-b199-47703ba8ec2c,1607893603702:5a47fe5c-1cc9-4936-a79c-171ea25eb405,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7931,1607893603702:c90ff6b2-4d6a-47d4-b199-47703ba8ec2c,1607893603702:5a47fe5c-1cc9-4936-a79c-171ea25eb405,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
7933,1607893603702:c90ff6b2-4d6a-47d4-b199-47703ba8ec2c,1607893603702:4f2cf2ab-56b9-4dd5-9e53-78fdaa2874ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
7934,1607893603702:c90ff6b2-4d6a-47d4-b199-47703ba8ec2c,1607893603702:4f2cf2ab-56b9-4dd5-9e53-78fdaa2874ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
7935,1607893603702:c90ff6b2-4d6a-47d4-b199-47703ba8ec2c,1607893603702:4f2cf2ab-56b9-4dd5-9e53-78fdaa2874ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
